"COD_DANE12","X","Y","ORDEN_DE_S","EMAIL","WEB","Fecha","COLEGIO_SE","P_Puntaje_2021","EVALUADOS","P_Lectura","P_Matemati","P_Sociales","P_Ciencias","P_Ingles","Sector","CALENDARIO","GENERO","COD_LOCA","NATU_JUR","CLASE_TIPO","Ciencias_N","Ciencias_1","Ciencias_2","Ciencias_3","Ingles_A","Ingles_A1","Ingles_A2","Ingles_B1","Ingles_B","Lectura_1","Lectura_2","Lectura_3","Lectura_4","Matematica","Matemati_1","Matemati_2","Matemati_3","SocialC_1","SocialC_2","SocialC_3","SocialC_4","PCiencias_","PCiencias1","PCiencia_1","PCiencia_2","PIngles_A1","PIngles_A2","PIngles_B1","PIngles_A","PIngles_B","PLectura_1","PLectura_2","PLectura_3","PLectura_4","PMatematic","PMatemat_1","PMatemat_2","PMatemat_3","PSocialC_1","PSocialC_2","PSocialC_3","PSocialC_4","Categoria","Thombre","Tmujer","ESTRATO","Thombre_aprob","Tmujer_aprob","Thombre_des","Tmujer_des","DENSITY","P_Puntaje_2019","P_Puntaje_2020","P_Puntaje_2022"
311001091862,-74.1082828901916,4.54842133192031,"A","colrobertowen@gmail.com","www.colegio.colrobertowen.com","2021/12/31","COLEGIO DE ADMINISTRACION ROBERT OWEN",245.7692308,59,53,49,47,47,51,1,1,5,18,13,4,12,38,9,0,14,32,12,2,0,1,26,26,6,4,32,25,0,17,31,12,0,0.2,0.633333333,0.15,0,0.533333333,0.2,0.033333333,0.233333333,0,0.016666667,0.433333333,0.433333333,0.1,0.066666667,0.533333333,0.416666667,0,0.283333333,0.516666667,0.2,0,3,1.55,1.21,2,84.68,87.91,1.28,0.76,374.543896683,238.8461538,255.7692308,247.3076923
311001092214,-74.1304303100408,4.70507825669803,"A","rectoria@mayordeoccidente.com  --  contacto@mayordeoccidente.com","www.gimnasiomayordeoccidente.edu.co","2021/12/31","GIMNASIO MAYOR DE OCCIDENTE",291.1538462,75,60,61,55,56,61,1,1,5,10,15,4,0,34,39,2,3,17,40,14,1,0,8,47,20,1,5,56,13,5,31,38,1,0,0.453333333,0.52,0.026666667,0.226666667,0.533333333,0.186666667,0.04,0.013333333,0,0.106666667,0.626666667,0.266666667,0.013333333,0.066666667,0.746666667,0.173333333,0.066666667,0.413333333,0.506666667,0.013333333,1,1.38,1.03,2,92.34,94.37,1.38,0.86,222.634971795,296.1538462,280.7692308,293.4615385
311001092222,-74.1185583701803,4.74646223774213,"A","colvanleeuwenhoek@hotmail.com; colvanleeuwenhoek@gmail.com","www.colvanlee.com","2021/12/31","COLEGIO VAN LEEUWENHOEK",256.5384615,23,56,51,47,51,52,1,1,5,11,15,4,2,14,7,0,8,8,6,1,0,0,6,13,4,3,8,12,0,8,9,6,0,0.086956522,0.608695652,0.304347826,0,0.347826087,0.260869565,0.043478261,0.347826087,0,0,0.260869565,0.565217391,0.173913043,0.130434783,0.347826087,0.52173913,0,0.347826087,0.391304348,0.260869565,0,3,1.92,1.39,2,88.41,91.53,1.65,1.17,306.418065453,262.6923077,248.0769231,267.3076923
311001092290,-74.149190149716,4.6246516059296,"A","academicanuevohorizonte@gmail.com  --  colcorporamerica@gmail.com","www.corporamerica.org","2021/12/31","INSTITUCION EDUCATIVA SAN NICOLAS LTDA",243.0769231,37,53,47,47,47,50,1,1,5,8,15,4,5,11,2,0,8,6,4,0,0,0,10,8,0,2,10,6,0,7,8,2,1,0.277777778,0.611111111,0.111111111,0,0.333333333,0.222222222,0,0.444444444,0,0,0.555555556,0.444444444,0,0.111111111,0.555555556,0.333333333,0,0.388888889,0.444444444,0.111111111,0.055555556,4,1.47,1.06,3,80.82,83.88,1.97,1.42,285.522465006,235.3846154,250.7692308,226.9230769
311001092397,-74.1732944802414,4.60624127802738,"A","rectoria@liceocarmelita.com - oscarsanchez33@hotmail.com - rectoria@liceocarmelita.edu.co    --  secretaria@liceocarmelita.edu.co","www.liceocarmelita.com  --  www.liceocarmelita.edu.co","2021/12/31","LICEO CARMELITA",285.3846154,35,60,57,55,55,61,1,1,5,8,13,4,1,16,16,2,2,12,13,8,0,0,6,19,10,0,5,30,0,6,13,15,1,0.028571429,0.457142857,0.457142857,0.057142857,0.342857143,0.371428571,0.228571429,0.057142857,0,0,0.171428571,0.542857143,0.285714286,0,0.142857143,0.857142857,0,0.171428571,0.371428571,0.428571429,0.028571429,2,1.47,1.06,2,89.77,90.93,0.77,0.34,342.204666539,270.7692308,277.3076923,287.3076923
311001092435,-74.0737947401593,4.59328918512234,"A","colegioinnovacion2011@gmail.com - directoracel@hotmail.com  - celcolvero@gmail.com","www.ceal.com.co","2021/12/31","CENTRO EDUCATIVO LIBERTAD",283.8461538,24,61,53,57,54,63,1,1,5,17,15,4,0,16,9,1,1,4,12,8,1,0,2,16,8,1,5,18,1,1,8,17,0,0,0.615384615,0.346153846,0.038461538,0.153846154,0.461538462,0.307692308,0.038461538,0.038461538,0,0.076923077,0.615384615,0.307692308,0.038461538,0.192307692,0.692307692,0.038461538,0.038461538,0.307692308,0.653846154,0,1,1.49,0.78,2,90.04,91.9,1.49,0.78,116.952210302,292.3076923,314.6153846,300.3846154
311001092478,-74.1578799496163,4.59105241594585,"A","gimnasiobregon@gmail.com","www.gimnasiobilingueobregon.edu.co","2021/12/31","GIMNASIO OBREGON",318.4615385,55,65,66,61,60,72,1,1,5,19,15,4,1,15,33,6,0,4,12,29,10,0,1,29,25,0,2,39,14,1,14,31,9,0.018181818,0.272727273,0.6,0.109090909,0.072727273,0.218181818,0.527272727,0,0.181818182,0,0.018181818,0.527272727,0.454545455,0,0.036363636,0.709090909,0.254545455,0.018181818,0.254545455,0.563636364,0.163636364,1,1.67,1.14,3,86.09,89.85,1.84,1.42,198.364685823,306.9230769,301.1538462,305.7692308
311001092532,-74.0689513897617,4.62443990600715,"A","cencabobachillerato@gmail.com","www.cencabo.edu.co","2021/12/31","CENTRO DE CAPACITACION LTDA - CENCABO",232.3076923,11,49,45,45,46,49,1,5,5,3,13,4,1,1,0,0,2,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0.5,0.5,0,0,0,0,0,1,0,0,1,0,0,0.5,0.5,0,0,1,0,0,0,0,1.36,1.05,3,77.16,78.83,2.11,1.79,40.214988777,247.3971377,221.9230769,251.5384615
311001092541,-74.1144944196827,4.55523640360687,"A","jatoma2009@hotmail.com; liceo.loordsincler@hotmail.com; loorsincler@hotmail.com","www.liceoloordsincler.com","2021/12/31","LICEO LORD SINCLER LOS CAMINOS DEL SABER",295,9,63,60,58,54,62,1,1,5,18,13,4,0,5,4,0,1,2,3,1,2,0,1,5,3,0,0,8,1,0,3,5,1,0,0.555555556,0.444444444,0,0.222222222,0.333333333,0.111111111,0.111111111,0.222222222,0,0.111111111,0.555555556,0.333333333,0,0,0.888888889,0.111111111,0,0.333333333,0.555555556,0.111111111,2,1.55,1.21,2,91.25,93.89,0.77,0.98,265.825454295,276.1538462,290.7692308,293.4615385
311001092656,-74.0586879903169,4.74823273380463,"A","colegiocolombobrigton@hotmail.com -- colombobrighton@hotmail.com  --  rectoriabrighton@gmail.com","www.colombobrighton.blogspot.com.co","2021/12/31","COLEGIO COLOMBO BRIGHTON",245.7692308,8,55,49,44,47,54,1,1,5,11,13,4,4,4,3,0,4,4,0,1,1,0,3,6,1,0,5,5,0,3,6,1,0,0.4,0.4,0.3,0,0.4,0,0.1,0.4,0.1,0,0.3,0.6,0.1,0,0.5,0.5,0,0.3,0.6,0.1,0,3,1.92,1.39,3,85.16,85.75,2.36,1.58,175.654664276,246.5384615,270,285.3846154
311001092753,-74.0597278800898,4.76895944930092,"A","gcadonai@hotmail.com -- gcristinoadonai@gmail.com -- coordinacionadonai2010@gmail.com","www.gcristianoadonai.com  --  www.gcadonai.com","2021/12/31","GIMNASIO CRISTIANO ADONAI SAS",317.3076923,15,64,64,63,61,69,1,1,5,11,15,4,0,4,7,4,0,0,6,7,2,0,0,9,6,0,1,11,3,0,3,10,2,0,0.266666667,0.466666667,0.266666667,0,0.4,0.466666667,0,0.133333333,0,0,0.6,0.4,0,0.066666667,0.733333333,0.2,0,0.2,0.666666667,0.133333333,1,1.92,1.39,5,0,0,0.93,1.55,109.005077287,322.3076923,320.3846154,325.3846154
311001092818,-74.120687760086,4.5590675676406,"A","nuevoliceosantaclara@hotmail.com","www.nuevoliceosantaclara.com","2021/12/31","NUEVO LICEO SANTA CLARA",253.4615385,23,54,52,47,49,53,1,1,5,18,13,4,5,12,5,1,7,5,9,2,0,0,10,11,2,2,9,10,2,6,11,6,0,0.217391304,0.52173913,0.217391304,0.043478261,0.217391304,0.391304348,0.086956522,0.304347826,0,0,0.434782609,0.47826087,0.086956522,0.086956522,0.391304348,0.434782609,0.086956522,0.260869565,0.47826087,0.260869565,0,4,1.55,1.21,2,91.25,93.89,0.77,0.98,265.825454295,244.2307692,243.8461538,245.7692308
311001092907,-74.0954312899031,4.75670865891038,"A","info@liceofesan.edu.co  --  secretaria.academica@liceofesan.edu.co","www.liceofesan.edu.co","2021/12/31","LICEO FESAN",279.6153846,99,59,56,54,54,58,1,1,5,11,15,4,7,53,37,2,13,35,35,15,1,3,17,53,26,2,24,66,7,17,33,42,7,0.070707071,0.535353535,0.373737374,0.02020202,0.353535354,0.353535354,0.151515152,0.131313131,0.01010101,0.03030303,0.171717172,0.535353535,0.262626263,0.02020202,0.242424242,0.666666667,0.070707071,0.171717172,0.333333333,0.424242424,0.070707071,2,1.92,1.39,2,88.88,91.38,1.68,0.95,206.323735184,273.0769231,275.3846154,284.6153846
311001093041,-74.1204210799226,4.6248771503143,"A","ipdicrear@gmail.com","www.pedagogicocrear.edu.co","2021/12/31","INSTITUTO PEDAGOGICO PARA EL DESARROLLO INTEGRAL CREAR",310.3846154,31,63,62,60,61,69,1,1,5,16,15,4,2,6,18,5,1,5,4,16,5,0,3,14,14,0,4,20,7,3,5,17,6,0.064516129,0.193548387,0.580645161,0.161290323,0.161290323,0.129032258,0.516129032,0.032258065,0.161290323,0,0.096774194,0.451612903,0.451612903,0,0.129032258,0.64516129,0.225806452,0.096774194,0.161290323,0.548387097,0.193548387,1,1.74,1.21,3,83.87,86.73,2.25,2.06,233.05811403,307.3076923,292.3076923,310
311001093121,-74.1146251703707,4.74183230423821,"A","linessuba@yahoo.com","www.nuevaestanciasuba.edu.co","2021/12/31","LICEO LA NUEVA ESTANCIA DE SUBA",288.4615385,38,61,58,57,55,57,1,1,5,11,15,4,1,19,24,1,6,17,17,5,1,0,4,30,12,1,8,33,4,0,19,25,1,0.02173913,0.413043478,0.52173913,0.02173913,0.369565217,0.369565217,0.108695652,0.130434783,0.02173913,0,0.086956522,0.652173913,0.260869565,0.02173913,0.173913043,0.717391304,0.086956522,0,0.413043478,0.543478261,0.02173913,2,1.92,1.39,2,88.41,91.53,1.65,1.17,306.418065453,290.7692308,277.3076923,287.6923077
311001093130,-74.0912128696008,4.75167703843717,"A","maximinopoitiers@yahoo.es","www.colegiomaximinopoitiers.com  --  www.colmaximinopoitiers.com","2021/12/31","COLEGIO BILINGUE MAXIMINO POITIERS",300.3846154,78,63,59,57,58,70,1,1,5,11,15,4,3,25,46,5,1,5,14,43,15,0,3,42,35,0,11,57,11,2,30,43,4,0.037974684,0.316455696,0.582278481,0.063291139,0.063291139,0.17721519,0.544303797,0.012658228,0.189873418,0,0.037974684,0.53164557,0.443037975,0,0.139240506,0.721518987,0.139240506,0.025316456,0.379746835,0.544303797,0.050632911,2,1.92,1.39,3,88.88,91.38,1.68,0.95,206.323735184,293.8461538,296.1538462,302.3076923
311001093253,-74.1256638698046,4.58486155468109,"A","colmayorclaret@gmail.com; colmacla@hotmail.com","","2021/12/31","COLEGIO MAYOR DEL CLARET",280.7692308,20,57,59,53,54,61,1,1,5,18,13,4,1,11,8,0,1,5,9,5,0,0,5,12,3,0,3,17,0,1,11,7,1,0.05,0.55,0.4,0,0.25,0.45,0.25,0.05,0,0,0.25,0.6,0.15,0,0.15,0.85,0,0.05,0.55,0.35,0.05,2,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,290.7692308,286.5384615,293.4615385
311001093598,-74.0858175197324,4.75486337704407,"A","liceocatherblanc@hotmail.com","","2021/12/31","LICEO PEDAGOGICO CATHERBLANC S.A.S.",281.9230769,21,58,55,56,56,58,1,1,5,11,13,4,0,8,13,0,3,6,9,3,0,0,4,14,3,1,4,16,0,1,8,9,3,0,0.380952381,0.619047619,0,0.285714286,0.428571429,0.142857143,0.142857143,0,0,0.19047619,0.666666667,0.142857143,0.047619048,0.19047619,0.761904762,0,0.047619048,0.380952381,0.428571429,0.142857143,2,1.92,1.39,2,88.88,91.38,1.68,0.95,206.323735184,270.3846154,268.4615385,278.0769231
311001093601,-74.0598402602301,4.75754206289077,"A","info@liceomatovelle.com; liceomatovelle@yahoo.com; administracion@liceomatovelle.com","www.liceomatovelle.com","2021/12/31","LICEO MATOVELLE",319.2307692,15,66,64,62,60,74,1,1,5,11,3,4,0,5,8,2,0,1,2,10,3,0,0,8,8,0,1,13,2,0,4,11,1,0,0.3125,0.5,0.125,0.0625,0.125,0.625,0,0.1875,0,0,0.5,0.5,0,0.0625,0.8125,0.125,0,0.25,0.6875,0.0625,1,1.92,1.39,5,0,0,0.93,1.55,109.005077287,318.4615385,333.0769231,323.8461538
311001093652,-74.113392459917,4.65558288213239,"A","secretaria@agustinianosalitre.edu.co  --  secretaria@agustinianosalitre.eduy.co","www.agustinianosalitre.edu.co","2021/12/31","COLEGIO AGUSTINIANO CIUDAD SALITRE",341.9230769,223,69,69,67,65,79,1,1,5,9,3,4,0,25,155,45,0,0,9,108,108,0,5,61,160,0,2,128,95,0,14,140,70,0,0.111111111,0.688888889,0.2,0,0.04,0.48,0,0.48,0,0.022222222,0.271111111,0.711111111,0,0.008888889,0.568888889,0.422222222,0,0.062222222,0.622222222,0.311111111,1,0.78,0.57,4,0,0,0,0,182.125705134,344.2307692,329.2307692,334.6153846
311001093831,-74.0990866902027,4.73456061497852,"A","colegiokabod@hotmail.com -- colgetsemany@hotmail.com","www.colegiogetsemany.com  --  www.colegiocristianokabod.com","2021/12/31","COLEGIO CRISTIANO KABOD",290.3846154,17,61,59,57,54,62,1,1,5,11,13,4,2,7,8,0,2,5,4,6,0,0,3,7,7,0,3,12,2,0,7,10,0,0.117647059,0.411764706,0.470588235,0,0.294117647,0.235294118,0.352941176,0.117647059,0,0,0.176470588,0.411764706,0.411764706,0,0.176470588,0.705882353,0.117647059,0,0.411764706,0.588235294,0,1,1.92,1.39,3,89.36,91.61,2.38,1.86,425.30735871,296.5384615,286.1538462,311.5384615
311001094403,-74.0881995203876,4.75355770904209,"A","feuersteinschool@hotmail.com","www.reuvenschool.edu.co","2021/12/31","COLEGIO REUVEN FEUERSTEIN",362.6923077,23,71,75,69,72,82,1,1,5,11,15,4,0,2,7,14,0,0,0,10,13,0,1,3,19,0,0,7,16,0,1,12,10,0,0.086956522,0.304347826,0.608695652,0,0,0.434782609,0,0.565217391,0,0.043478261,0.130434783,0.826086957,0,0,0.304347826,0.695652174,0,0.043478261,0.52173913,0.434782609,1,1.92,1.39,2,88.88,91.38,1.68,0.95,206.323735184,355,346.1538462,361.9230769
311001094420,-74.1627343897161,4.63651292427478,"A","gimnasiocristianoluzyvida@gmail.com","www.gimnasiocristianoluzyvida.com","2021/12/31","GIMNASIO CRISTIANO LUZ Y VIDA",294.6153846,19,62,59,58,56,61,1,1,5,8,13,4,0,11,8,1,1,7,7,3,1,0,1,11,8,0,3,15,2,2,4,13,1,0,0.55,0.4,0.05,0.35,0.35,0.15,0.05,0.05,0,0.05,0.55,0.4,0,0.15,0.75,0.1,0.1,0.2,0.65,0.05,2,1.47,1.06,2,85.22,88.65,0.77,0.71,548.796445738,287.3076923,273.0769231,286.9230769
311001094683,-74.0630097501145,4.65700023538519,"A","gimnasioshekinah@hotmail.com","www.gimnasio-shekinah.com","2021/12/31","GIMNASIO CRISTIANO SHEKINAH",275.3846154,17,59,54,53,54,56,1,1,5,12,13,4,0,9,8,0,3,7,6,1,0,0,4,9,4,0,2,15,0,2,8,7,0,0,0.529411765,0.470588235,0,0.411764706,0.352941176,0.058823529,0.176470588,0,0,0.235294118,0.529411765,0.235294118,0,0.117647059,0.882352941,0,0.117647059,0.470588235,0.411764706,0,2,1.77,1.98,3,86.15,87.97,2.14,2.55,198.262433299,271.5384615,272.3076923,273.4615385
311001094730,-74.148538919644,4.56444629527137,"A","insfco@gmail.com","www.institutosanfrancisco.edu.co","2021/12/31","INSTITUTO SAN FRANCISCO",243.8461538,61,53,48,46,48,49,1,1,5,19,15,4,16,38,7,0,32,21,4,5,0,0,27,32,3,3,35,24,0,21,25,16,0,0.258064516,0.612903226,0.112903226,0,0.338709677,0.064516129,0.080645161,0.516129032,0,0,0.435483871,0.516129032,0.048387097,0.048387097,0.564516129,0.387096774,0,0.338709677,0.403225806,0.258064516,0,4,1.67,1.14,2,88.91,90.92,0.5,0.35,426.716438139,236.1538462,244.2307692,265
311001094811,-74.1398806595933,4.71148323535412,"A","Coluismariano@yahoo.com.ar","","2021/12/31","COLEGIO LUIS MARIANO",256.9230769,20,54,51,50,50,53,1,1,5,10,13,4,3,11,6,0,5,6,7,2,0,0,7,12,1,0,8,12,0,6,6,8,0,0.15,0.55,0.3,0,0.3,0.35,0.1,0.25,0,0,0.35,0.6,0.05,0,0.4,0.6,0,0.3,0.3,0.4,0,3,1.38,1.03,2,92.34,94.37,1.38,0.86,222.634971795,256.9230769,265.7692308,265.3846154
311001094942,-74.1238486998055,4.5749033053686,"A","colegioroberthooke@gmail.com","","2021/12/31","CENTRO DE EDUCACION FORMAL ROBERT HOOKE",220.7692308,96,48,44,41,44,43,1,1,5,18,13,4,11,19,2,0,26,4,2,0,0,5,21,6,0,8,21,3,0,18,12,2,0,0.34375,0.59375,0.0625,0,0.125,0.0625,0,0.8125,0,0.15625,0.65625,0.1875,0,0.25,0.65625,0.09375,0,0.5625,0.375,0.0625,0,5,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,226.1538462,230,221.1538462
311001094993,-74.1140722303638,4.71066514965355,"A","colegiomayordegales@hotmail.com  --  carmenzafase@hotmail.com","www.colegiomayordegales.edu.co","2021/12/31","COLEGIO MAYOR DE GALES",264.6153846,33,56,53,49,52,58,1,1,5,10,13,4,2,20,11,0,6,12,10,5,0,0,9,20,4,0,11,21,1,7,16,9,1,0.060606061,0.606060606,0.333333333,0,0.363636364,0.303030303,0.151515152,0.181818182,0,0,0.272727273,0.606060606,0.121212121,0,0.333333333,0.636363636,0.03030303,0.212121212,0.484848485,0.272727273,0.03030303,2,1.38,1.03,3,88.37,90.06,0.65,0.54,268.783871617,275,269.2307692,268.8461538
311001095001,-74.1132572302291,4.69424260298725,"A","colegiocristianosinai@hotmail.com","","2021/12/31","COLEGIO CRISTIANO PSICOPEDAGOGICO SINAI",290.7692308,20,59,58,58,56,63,1,1,5,10,13,4,0,8,11,1,1,5,7,7,0,0,2,12,6,1,3,14,2,1,4,13,2,0,0.4,0.55,0.05,0.25,0.35,0.35,0.05,0,0,0.1,0.6,0.3,0.05,0.15,0.7,0.1,0.05,0.2,0.65,0.1,2,1.38,1.03,3,86.17,87.71,1.45,1.31,268.675374031,280,276.9230769,295.3846154
311001095191,-74.0576326099952,4.75266316969757,"A","colegiosansimon@outlook.com","www.colegiosansimon.org  --  www.colegiosansimon.edu.co","2021/12/31","COLEGIO SAN SIMON",281.5384615,25,58,57,53,55,63,1,1,5,11,15,4,0,12,13,0,2,5,9,8,1,0,8,11,6,0,5,18,2,3,10,11,1,0,0.48,0.52,0,0.2,0.36,0.32,0.08,0.04,0,0.32,0.44,0.24,0,0.2,0.72,0.08,0.12,0.4,0.44,0.04,1,1.92,1.39,3,85.16,85.75,2.36,1.58,175.654664276,307.3076923,306.5384615,295
311001095469,-74.1003540001679,4.73832309086732,"A","secretariagps@hotmail.com -- gimpsuba@live.com","www.gimnasiopsicopedagogicosuba.edu.co","2021/12/31","GIMNASIO PSICOPEDAGOGICO SUBA",281.1538462,40,59,57,53,54,62,1,1,5,11,13,4,2,23,13,2,3,10,16,8,3,0,10,18,12,0,9,29,2,4,22,10,4,0.05,0.575,0.325,0.05,0.25,0.4,0.2,0.075,0.075,0,0.25,0.45,0.3,0,0.225,0.725,0.05,0.1,0.55,0.25,0.1,2,1.92,1.39,2,89.36,91.61,2.38,1.86,425.30735871,281.1538462,277.6923077,295
311001095523,-74.1163854200682,4.58032428402172,"A","colmayorquiroga1@gmail.com","www.colegiomayordelquiroga.edu.co","2021/12/31","COLEGIO MAYOR DEL QUIROGA",263.8461538,21,56,53,50,51,56,1,1,5,18,13,4,3,14,4,0,3,11,6,1,0,1,2,15,3,0,9,11,1,4,11,6,0,0.142857143,0.666666667,0.19047619,0,0.523809524,0.285714286,0.047619048,0.142857143,0,0.047619048,0.095238095,0.714285714,0.142857143,0,0.428571429,0.523809524,0.047619048,0.19047619,0.523809524,0.285714286,0,2,1.55,1.21,3,85.55,88.15,2.43,1.92,226.849943649,292.3076923,279.2307692,289.6153846
311001096074,-74.1118547498648,4.75037079234664,"A","liceodelcampo2@gmail.com  --  liceodelcampo2@hotmail.com","www.liceoempresarialdelcampo.edu.co","2021/12/31","LICEO EMPRESARIAL DEL CAMPO",283.8461538,17,60,59,54,54,57,1,1,5,11,15,4,2,9,4,2,3,8,2,4,0,0,4,10,3,0,2,13,2,4,7,4,2,0.117647059,0.529411765,0.235294118,0.117647059,0.470588235,0.117647059,0.235294118,0.176470588,0,0,0.235294118,0.588235294,0.176470588,0,0.117647059,0.764705882,0.117647059,0.235294118,0.411764706,0.235294118,0.117647059,2,1.92,1.39,2,88.41,91.53,1.65,1.17,306.418065453,285,291.9230769,281.9230769
311001096171,-74.1772608602244,4.6274248276126,"A","liceoelcarmelo40@yahoo.es","","2021/12/31","LICEO PSICOPEDAGOGICO EL CARMELO",230,34,50,47,42,45,46,1,1,5,7,13,4,2,8,0,0,5,2,3,0,0,0,3,6,1,1,3,6,0,4,3,3,0,0.2,0.8,0,0,0.2,0.3,0,0.5,0,0,0.3,0.6,0.1,0.1,0.3,0.6,0,0.4,0.3,0.3,0,5,1.34,1.06,2,90.04,91.9,1.72,1.39,415.818720334,216.8610422,217.3076923,228.0769231
311001096228,-74.1308231199584,4.71012476058995,"A","liceosanleonmagno@hotmail.com  --  oscarcruz@liceosanleonmagno.edu.co","","2021/12/31","LICEO SAN LEON MAGNO",250.7692308,27,53,48,48,50,55,1,1,5,10,15,4,4,15,7,1,5,10,8,4,0,3,5,17,2,3,15,9,0,10,9,8,0,0.148148148,0.555555556,0.259259259,0.037037037,0.37037037,0.296296296,0.148148148,0.185185185,0,0.111111111,0.185185185,0.62962963,0.074074074,0.111111111,0.555555556,0.333333333,0,0.37037037,0.333333333,0.296296296,0,2,1.38,1.03,2,92.34,94.37,1.38,0.86,222.634971795,253.0769231,258.8461538,244.6153846
311001096309,-74.1090923899419,4.5093044507664,"A","liceomarianell@gmail.com","","2021/12/31","LICEO MARIA NELL",306.1538462,24,64,60,62,59,61,1,1,5,5,13,4,0,8,14,2,1,9,7,6,1,0,0,13,11,0,2,21,1,0,6,14,4,0,0.333333333,0.583333333,0.083333333,0.375,0.291666667,0.25,0.041666667,0.041666667,0,0,0.541666667,0.458333333,0,0.083333333,0.875,0.041666667,0,0.25,0.583333333,0.166666667,1,1.44,1.11,2,88.12,90.7,1.22,0.92,257.824482571,286.5384615,299.6153846,290.7692308
311001096414,-74.1981261703641,4.62229528220203,"A","liceolopezosorio@hotmail.com","","2021/12/31","LICEO CULTURAL LOPEZ OSORIO",248.8461538,87,53,50,48,48,50,1,1,5,7,13,4,15,54,18,0,31,40,13,3,0,2,34,43,8,6,45,35,1,22,45,19,1,0.172413793,0.620689655,0.206896552,0,0.459770115,0.149425287,0.034482759,0.356321839,0,0.022988506,0.390804598,0.494252874,0.091954023,0.068965517,0.517241379,0.402298851,0.011494253,0.252873563,0.517241379,0.218390805,0.011494253,4,1.34,1.06,2,90.04,91.9,1.72,1.39,415.818720334,252.6923077,237.6923077,251.5384615
311001096465,-74.1118177401734,4.55675263203751,"A","liceofeyser@hotmail.com","","2021/12/31","LICEO TECNICO MICROEMPRESARIAL FEYSER GORDILLO ROJAS",228.0769231,37,49,47,41,46,44,1,1,5,18,13,4,12,21,4,0,22,10,5,0,0,3,21,12,1,5,17,14,1,21,13,3,0,0.324324324,0.567567568,0.108108108,0,0.27027027,0.135135135,0,0.594594595,0,0.081081081,0.567567568,0.324324324,0.027027027,0.135135135,0.459459459,0.378378378,0.027027027,0.567567568,0.351351351,0.081081081,0,4,1.55,1.21,2,91.25,93.89,0.77,0.98,265.825454295,215.3846154,240.3846154,249.6153846
311001096783,-74.0430906498365,4.79764413277267,"A","administrativo@colegiomountvernon.edu.co","www.colegiomountvernon.com  --  www.colegiomountvernon.edu.co","2021/12/31","COLEGIO MOUNT VERNON",318.0769231,11,64,62,61,63,77,1,1,5,11,15,4,0,4,7,2,0,0,0,12,1,0,0,8,5,0,1,11,1,0,2,9,1,0,0.307692308,0.538461538,0.153846154,0,0,0.923076923,0,0.076923077,0,0,0.615384615,0.384615385,0,0.076923077,0.846153846,0.076923077,0,0.153846154,0.692307692,0.076923077,1,1.92,1.39,6,0,0,0,0,1.36889875031,316.5384615,311.5384615,308.8461538
311001097038,-74.1040049600951,4.50346623921475,"A","colegioarieldavid@hotmail.com","","2021/12/31","COLEGIO ARIEL DAVID",258.4615385,10,56,51,47,51,57,1,1,5,5,13,4,1,6,3,0,2,4,2,2,0,0,4,4,2,1,2,7,0,4,3,3,0,0.1,0.6,0.3,0,0.4,0.2,0.2,0.2,0,0,0.4,0.4,0.2,0.1,0.2,0.7,0,0.4,0.3,0.3,0,2,1.44,1.11,2,86.81,89.78,1.24,1.03,176.042047774,264.6153846,277.6923077,300.3846154
311001097071,-74.135980209664,4.7047641170539,"A","colmoderenga@hotmail.com  --  rectoria@colegiomodernoengtiva.edu.co","www.colmoden.es.tl  --  www.colegiomodernoengativa.edu.co","2021/12/31","COLEGIO MODERNO ENGATIVA",284.2307692,20,58,59,54,56,58,1,1,5,10,13,4,0,12,7,2,3,9,3,4,1,0,4,13,4,0,5,11,5,2,11,7,1,0,0.571428571,0.333333333,0.095238095,0.428571429,0.142857143,0.19047619,0.142857143,0.047619048,0,0.19047619,0.619047619,0.19047619,0,0.238095238,0.523809524,0.238095238,0.095238095,0.523809524,0.333333333,0.047619048,2,1.38,1.03,2,92.34,94.37,1.38,0.86,222.634971795,266.9230769,285.7692308,253.0769231
311001097259,-74.1255379601377,4.71800169691316,"A","colcat_rectoria@yahoo.e  --  colcatdelasabana@yahoo.com","www.colegiocatolicodelasabana.edu.co","2021/12/31","COLEGIO CATOLICO DE LA SABANA",295.7692308,20,62,61,57,56,61,1,1,5,10,13,4,0,9,11,0,2,3,10,5,0,0,0,14,6,0,2,14,4,1,7,11,1,0,0.45,0.55,0,0.15,0.5,0.25,0.1,0,0,0,0.7,0.3,0,0.1,0.7,0.2,0.05,0.35,0.55,0.05,1,1.38,1.03,3,88.37,90.06,0.65,0.54,268.783871617,303.4615385,322.3076923,312.6923077
