X,Y,WEB,NOMBRE_EST,NOMBRE_SED,ORDEN_DE_S,EMAIL,SECTOR,NATU_JUR,CALENDARIO,GENERO,COD_LOCA,CLASE_TIPO,Fecha,EVALUADOS,P_Puntaje_,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Ciencias_N,Ciencias_1,Ciencias_2,Ciencias_3,Ingles_A,Ingles_A1,Ingles_A2,Ingles_B1,Ingles_B,Lectura_1,Lectura_2,Lectura_3,Lectura_4,Matematica,Matemati_1,Matemati_2,Matemati_3,SocialC_1,SocialC_2,SocialC_3,SocialC_4,PCiencias_,PCiencias1,PCiencia_1,PCiencia_2,PIngles_A,PIngles_A1,PIngles_A2,PIngles_B1,PIngles_B,PLectura_1,PLectura_2,PLectura_3,PLectura_4,PMatematic,PMatemat_1,PMatemat_2,PMatemat_3,PSocialC_1,PSocialC_2,PSocialC_3,PSocialC_4,Categoria,COLEGIO_SE,DANE12_SED
-8244107.2015,534214.827300001,www.clermont.edu.co,COLEGIO BILINGÜE CLERMONT,COLEGIO BILINGÜE CLERMONT,A,jenniffer.llanos@clermont.edu.co - disciplina@clermont.edu.co - academica.preescolar@clermont.edu.co - direccion@clermont.edu.co - secretaria@clermont.edu.co,1,15,3,5,11,4,2022/12/31,48,326.92307690000,66,65,62,63,82,0,7,60,12,0,0,0,17,31,0,0,22,26,0,3,31,14,3,8,28,9,0.00000000000,14.58333333000,60.41666667000,25.00000000000,0.00000000000,0.00000000000,0.00000000000,35.41666667000,64.58333333000,0.00000000000,0.00000000000,45.83333333000,54.16666667000,0.00000000000,6.25000000000,64.58333333000,29.16666667000,6.25000000000,16.66666667000,58.33333333000,18.75000000000,1,311769003920,311769003920
-8242514.8151,534222.974,www.colegiobuckingham.com  --  www.cbk.edu.co,COLEGIO BILINGÜE BUCKINGHAM,COLEGIO BILINGÜE BUCKINGHAM,A,info@colegiobuckingham.com  --  info@cbk.edu.co,1,15,3,5,11,4,2022/12/31,49,353.46153850000,70,72,68,68,85,0,1,55,21,0,0,0,3,46,0,0,5,44,0,0,22,27,0,2,33,14,0.00000000000,2.04081632700,55.10204082000,42.85714286000,0.00000000000,0.00000000000,0.00000000000,6.12244898000,93.87755102000,0.00000000000,0.00000000000,10.20408163000,89.79591837000,0.00000000000,0.00000000000,44.89795918000,55.10204082000,0.00000000000,4.08163265300,67.34693878000,28.57142857000,1,311769003938,311769003938
-8248041.4683,528309.684500001,,INSTITUTO TECNICO COMERCIAL CERROS DE SUBA,INSTITUTO TECNICO COMERCIAL CERROS DE SUBA,A,insttec-cial-cerrosdesuba@hotmail.com - colcerrosdesuba@hotmail.com,1,15,1,5,11,4,2022/12/31,20,294.23076920000,61,61,56,57,60,1,9,40,2,2,7,5,5,1,0,2,14,4,0,3,16,1,1,8,11,0,5.00000000000,45.00000000000,40.00000000000,10.00000000000,10.00000000000,35.00000000000,25.00000000000,25.00000000000,5.00000000000,0.00000000000,10.00000000000,70.00000000000,20.00000000000,0.00000000000,15.00000000000,80.00000000000,5.00000000000,5.00000000000,40.00000000000,55.00000000000,0.00000000000,2,311769004004,311769004004
-8247812.5041,526319.7337,,GIMNASIO SANTANDER,GIMNASIO SANTANDER,A,col.santander@hotmail.com -- gimsanco@yahoo.com,1,15,1,5,11,4,2022/12/31,30,265.76923080000,56,52,53,51,55,4,18,31,0,7,12,9,2,2,0,9,18,5,2,11,19,0,6,10,14,2,12.50000000000,56.25000000000,31.25000000000,0.00000000000,21.87500000000,37.50000000000,28.12500000000,6.25000000000,6.25000000000,0.00000000000,28.12500000000,56.25000000000,15.62500000000,6.25000000000,34.37500000000,59.37500000000,0.00000000000,18.75000000000,31.25000000000,43.75000000000,6.25000000000,3,311769004063,311769004063
-8248152.4783,527961.284499999,www.colegiocien.edu.co,CENTRO DE INTEGRACION EDUCATIVA DEL NORTE - CIEN,CENTRO DE INTEGRACION EDUCATIVA DEL NORTE - CIEN,A,colegiocien@hotmail.com,1,13,1,5,11,4,2022/12/31,42,312.69230770000,64,65,61,59,66,1,12,62,3,1,7,14,18,2,0,1,25,16,0,0,36,6,2,7,29,4,2.38095238100,28.57142857000,61.90476190000,7.14285714300,2.38095238100,16.66666667000,33.33333333000,42.85714286000,4.76190476200,0.00000000000,2.38095238100,59.52380952000,38.09523810000,0.00000000000,0.00000000000,85.71428571000,14.28571429000,4.76190476200,16.66666667000,69.04761905000,9.52380952400,1,311769004233,311769004233
-8247161.7871,527705.819400001,www.eucaristicomercedario.edu.co,COLEGIO EUCARISTICO MERCEDARIO,COLEGIO EUCARISTICO MERCEDARIO,A,eucaristicomercedario@hotmail.com -- coleucaristicomercedario@gmail.com,1,3,1,1,11,4,2022/12/31,38,308.46153850000,62,62,59,61,70,0,11,63,3,1,2,9,19,7,0,1,23,14,0,1,33,4,0,10,25,3,0.00000000000,28.94736842000,63.15789474000,7.89473684200,2.63157894700,5.26315789500,23.68421053000,50.00000000000,18.42105263000,0.00000000000,2.63157894700,60.52631579000,36.84210526000,0.00000000000,2.63157894700,86.84210526000,10.52631579000,0.00000000000,26.31578947000,65.78947368000,7.89473684200,1,311769004250,311769004250
-8248800.2041,528584.739500001,www.gimnasioacademicoregional.edu.co,GIMNASIO ACADEMICO REGIONAL,GIMNASIO ACADEMICO REGIONAL,A,gimnasio_academicor@yahoo.com  --  subagar11@hotmail.com,1,13,1,5,11,4,2022/12/31,253,277.69230770000,59,55,53,54,59,18,127,41,5,33,78,96,40,5,3,38,157,53,8,71,167,10,33,104,106,10,7.11462450600,50.19762846000,41.10671937000,1.97628458500,13.04347826000,30.83003953000,37.94466403000,15.81027668000,1.97628458500,1.18577075100,15.01976285000,62.05533597000,20.94861660000,3.16205533600,28.06324111000,66.00790514000,3.95256917000,13.04347826000,41.10671937000,41.89723320000,3.95256917000,2,311769004268,311769004268
-8247033.8532,529442.460200001,www.eduvida.com.co,INSTITUTO EDUCACION Y VIDA,INSTITUTO EDUCACION Y VIDA,A,maryhelen.m@hotmail.com - yolanda.goba@hotmail.com - cordinacioniev@outlook.es  --  rectoria@eduvida.com.co,1,3,1,5,11,4,2022/12/31,44,302.69230770000,62,60,59,59,67,2,13,57,4,1,4,16,19,4,0,3,25,16,2,4,35,3,0,16,24,4,4.54545454500,29.54545455000,56.81818182000,9.09090909100,2.27272727300,9.09090909100,36.36363636000,43.18181818000,9.09090909100,0.00000000000,6.81818181800,56.81818182000,36.36363636000,4.54545454500,9.09090909100,79.54545455000,6.81818181800,0.00000000000,36.36363636000,54.54545455000,9.09090909100,1,311769004284,311769004284
-8242631.2442,534147.518599998,www.colegiosanmateoapostol.edu.co  --  www.csma.edu.co,COLEGIO SAN MATEO APOSTOL BILINGÜE INTERNACIONAL,COLEGIO SAN MATEO APOSTOL BILINGÜE INTERNACIONAL,A,info@csma.edu.co,1,15,3,5,11,4,2022/12/31,58,359.61538460000,71,74,69,70,83,0,1,50,28,0,0,1,10,47,0,0,11,47,0,0,19,39,1,4,25,28,0.00000000000,1.72413793100,50.00000000000,48.27586207000,0.00000000000,0.00000000000,1.72413793100,17.24137931000,81.03448276000,0.00000000000,0.00000000000,18.96551724000,81.03448276000,0.00000000000,0.00000000000,32.75862069000,67.24137931000,1.72413793100,6.89655172400,43.10344828000,48.27586207000,1,311769004292,311769004292
-8249214.6911,527898.5876,www.gimnasiolacampina.com,GIMNASIO LA CAMPIÑA,GIMNASIO LA CAMPIÑA,A,gimnasiolacampina@yahoo.es,1,13,1,5,11,4,2022/12/31,36,283.46153850000,59,60,53,54,59,1,19,44,0,6,10,13,6,1,1,6,21,8,0,4,28,4,5,14,16,1,2.77777777800,52.77777778000,44.44444444000,0.00000000000,16.66666667000,27.77777778000,36.11111111000,16.66666667000,2.77777777800,2.77777777800,16.66666667000,58.33333333000,22.22222222000,0.00000000000,11.11111111000,77.77777778000,11.11111111000,13.88888889000,38.88888889000,44.44444444000,2.77777777800,2,311769004365,311769004365
-8243360.762,532081.405099999,www.gimnasiovermont.edu.co,GIMNASIO VERMONT,GIMNASIO VERMONT,A,secretaria.academica@gimnasiovermont.edu.co,1,15,3,5,11,4,2022/12/31,87,366.15384620000,72,77,69,71,85,0,2,40,50,0,0,0,10,77,0,0,10,77,0,0,13,74,1,4,50,32,0.00000000000,2.29885057500,40.22988506000,57.47126437000,0.00000000000,0.00000000000,0.00000000000,11.49425287000,88.50574713000,0.00000000000,0.00000000000,11.49425287000,88.50574713000,0.00000000000,0.00000000000,14.94252874000,85.05747126000,1.14942528700,4.59770114900,57.47126437000,36.78160920000,1,311848000278,311848000278
-8246033.3738,535623.770199999,www.colegiocolombogales.edu.co,COLEGIO COLOMBO GALES,COLEGIO COLOMBO GALES,A,cmartin@colegiocolombogales.edu.co  --  eurrea@colegiocolombogales.edu.co,1,15,3,5,11,4,2022/12/31,69,334.61538460000,67,68,64,64,81,2,7,62,17,0,0,0,26,43,1,1,23,44,0,1,38,30,1,8,44,16,2.89855072500,10.14492754000,62.31884058000,24.63768116000,0.00000000000,0.00000000000,0.00000000000,37.68115942000,62.31884058000,1.44927536200,1.44927536200,33.33333333000,63.76811594000,0.00000000000,1.44927536200,55.07246377000,43.47826087000,1.44927536200,11.59420290000,63.76811594000,23.18840580000,1,311848000324,311848000324
-8242576.2334,534453.071400002,www.liceodecolombia.edu.co,LICEO DE COLOMBIA BILINGÜE,LICEO DE COLOMBIA BILINGÜE,A,rectoria@lcb.edu.co  --  secretaria.academica@lcb.edu.co  --  admin@lcb.edu.co,1,13,1,5,11,4,2022/12/31,63,348.07692310000,70,70,67,67,83,0,2,70,17,0,0,0,24,39,0,0,13,50,0,1,35,27,0,4,36,23,0.00000000000,3.17460317500,69.84126984000,26.98412698000,0.00000000000,0.00000000000,0.00000000000,38.09523810000,61.90476190000,0.00000000000,0.00000000000,20.63492063000,79.36507937000,0.00000000000,1.58730158700,55.55555556000,42.85714286000,0.00000000000,6.34920634900,57.14285714000,36.50793651000,1,311848000367,311848000367
-8245021.5119,533891.5035,www.gimnasioingles.com  --  www.gic.edu.co,GIMNASIO INGLES CAMPESTRE,GIMNASIO INGLES CAMPESTRE,A,rectoria@gimnasioingles.com -  ggarcia74@gimnasioingles.com - annitaleal@gmail.com  --  rectoria@gic.edu.co,1,15,1,5,11,4,2022/12/31,22,301.15384620000,61,63,57,57,69,1,7,64,1,0,4,6,13,4,0,2,15,8,0,1,19,5,0,10,13,2,4.00000000000,28.00000000000,64.00000000000,4.00000000000,0.00000000000,16.00000000000,24.00000000000,52.00000000000,16.00000000000,0.00000000000,8.00000000000,60.00000000000,32.00000000000,0.00000000000,4.00000000000,76.00000000000,20.00000000000,0.00000000000,40.00000000000,52.00000000000,8.00000000000,1,311848000596,311848000596
-8243608.6783,527517.0154,www.ecc.edu.co,EXTERNADO CARO Y CUERVO,EXTERNADO CARO Y CUERVO,A,externadocaroycuervo@hotmail.es,1,13,1,5,11,4,2022/12/31,52,301.53846150000,64,62,56,57,67,2,20,56,2,0,6,23,19,6,0,2,29,23,0,8,39,6,7,18,24,5,3.70370370400,37.03703704000,55.55555556000,3.70370370400,0.00000000000,11.11111111000,42.59259259000,35.18518519000,11.11111111000,0.00000000000,3.70370370400,53.70370370000,42.59259259000,0.00000000000,14.81481481000,72.22222222000,11.11111111000,12.96296296000,33.33333333000,44.44444444000,9.25925925900,1,311848000961,311848000961
-8242585.2347,533662.699700002,www.gimandes.edu.co,GIMNASIO LOS ANDES,GIMNASIO LOS ANDES,A,gimandes@gimandes.edu.co,1,15,1,5,11,4,2022/12/31,73,333.84615380000,68,68,63,65,76,0,8,60,21,0,2,6,46,19,0,2,24,47,0,1,46,26,5,10,41,17,0.00000000000,10.95890411000,60.27397260000,28.76712329000,0.00000000000,2.73972602700,8.21917808200,63.01369863000,26.02739726000,0.00000000000,2.73972602700,32.87671233000,64.38356164000,0.00000000000,1.36986301400,63.01369863000,35.61643836000,6.84931506800,13.69863014000,56.16438356000,23.28767123000,1,311848001118,311848001118
-8242693.73,531875.477,www.santamarianadejesus.edu.co  --  www.colegiosantamarianadejeus.edu.co,COLEGIO SANTA MARIANA DE JESUS,COLEGIO SANTA MARIANA DE JESUS,A,colmarianitas@hotmail.com  --  marianitasbogota@hotmail.com,1,3,1,5,11,4,2022/12/31,59,310.00000000000,62,64,60,61,65,0,11,68,7,3,8,22,22,5,0,5,34,22,1,4,41,14,0,13,41,6,0.00000000000,18.33333333000,68.33333333000,11.66666667000,5.00000000000,13.33333333000,36.66666667000,36.66666667000,8.33333333300,0.00000000000,8.33333333300,56.66666667000,36.66666667000,1.66666666700,6.66666666700,68.33333333000,23.33333333000,0.00000000000,21.66666667000,68.33333333000,10.00000000000,1,311848002343,311848002343
-8243586.204,532737.1998,www.gimnasiodelnorte.edu.co,GIMNASIO DEL NORTE,GIMNASIO DEL NORTE,A,contreras@gimansiodelnorte.edu.co -- jose.contreras@gimnasiodelnorte.edu.co  --  informacion@gimnasiodelnorte.edu.co,1,13,3,5,11,4,2022/12/31,47,339.61538460000,67,68,65,66,85,0,3,72,10,0,0,0,10,37,0,2,13,32,0,0,28,19,1,5,28,13,0.00000000000,6.38297872300,72.34042553000,21.27659574000,0.00000000000,0.00000000000,0.00000000000,21.27659574000,78.72340426000,0.00000000000,4.25531914900,27.65957447000,68.08510638000,0.00000000000,0.00000000000,59.57446809000,40.42553191000,2.12765957400,10.63829787000,59.57446809000,27.65957447000,1,311848002823,311848002823
-8247621.3786,530574.786600001,www.colegiojjcm.edu.co  --  www.jjcastromartinez.edu.co,COLEGIO JOSE JOAQUIN CASTRO MARTINEZ,COLEGIO JOSE JOAQUIN CASTRO MARTINEZ,A,coljjcastromz@latinmail.com  --  coljjcastromz@yahoo.es  --  pepaciencias@hotmail.com  --  jomarcastaño@gmail.com,1,13,1,5,11,4,2022/12/31,27,312.69230770000,64,61,62,60,72,0,7,70,1,0,0,8,14,5,0,2,16,9,0,1,24,2,1,4,17,5,0.00000000000,25.92592593000,70.37037037000,3.70370370400,0.00000000000,0.00000000000,29.62962963000,51.85185185000,18.51851852000,0.00000000000,7.40740740700,59.25925926000,33.33333333000,0.00000000000,3.70370370400,88.88888889000,7.40740740700,3.70370370400,14.81481481000,62.96296296000,18.51851852000,1,311848003811,311848003811
-8249488.3233,532109.9573,www.liceocambridige.edu.co,COLEGIO EVERGREEN,COLEGIO EVERGREEN,A,janny611@gmail.com - secretariaacademica@liceocambridge.edu.co,1,13,1,5,11,4,2022/12/31,11,341.53846150000,69,69,64,67,81,0,1,64,3,0,0,0,4,7,0,0,3,8,0,0,6,5,0,1,6,4,0.00000000000,9.09090909100,63.63636364000,27.27272727000,0.00000000000,0.00000000000,0.00000000000,36.36363636000,63.63636364000,0.00000000000,0.00000000000,27.27272727000,72.72727273000,0.00000000000,0.00000000000,54.54545455000,45.45454545000,0.00000000000,9.09090909100,54.54545455000,36.36363636000,1,411001094661,411001094661
-8242354.2713,533712.320099998,www.sanviator.edu.co,COLEGIO SAN VIATOR BILINGÜE INTERNACIONAL,COLEGIO SAN VIATOR BILINGÜE INTERNACIONAL,A,sanviator@hotmail.com - secretaria@sanviator.edu.co,1,3,3,5,11,4,2022/12/31,100,318.07692310000,65,63,60,62,77,0,21,66,13,0,1,8,54,37,0,2,50,48,1,2,77,20,4,25,57,14,0.00000000000,21.00000000000,66.00000000000,13.00000000000,0.00000000000,1.00000000000,8.00000000000,54.00000000000,37.00000000000,0.00000000000,2.00000000000,50.00000000000,48.00000000000,1.00000000000,2.00000000000,77.00000000000,20.00000000000,4.00000000000,25.00000000000,57.00000000000,14.00000000000,1,411769000101,411769000101
-8246602.4969,529841.470699999,www.colegiomilitarantonionarino.edu.co  --  www.cman.edu.co,COLEGIO MILITAR ANTONIO NARIÑO,COLEGIO MILITAR ANTONIO NARIÑO,A,colegiomilitara@yahoo.com - colmilitarnarino@yahoo.es  --  direccion@cman.edu.co,1,15,1,5,11,4,2022/12/31,39,275.38461540000,58,55,53,54,56,3,18,44,1,8,14,11,6,0,0,11,18,10,1,16,21,1,7,12,17,3,7.69230769200,46.15384615000,43.58974359000,2.56410256400,20.51282051000,35.89743590000,28.20512821000,15.38461538000,0.00000000000,0.00000000000,28.20512821000,46.15384615000,25.64102564000,2.56410256400,41.02564103000,53.84615385000,2.56410256400,17.94871795000,30.76923077000,43.58974359000,7.69230769200,2,411769000119,411769000119
-8246968.3729,529153.988600001,www.colnslg.com  --  www.colegionuevosanluisgonzaga.com,COLEGIO NUEVO SAN LUIS GONZAGA,COLEGIO NUEVO SAN LUIS GONZAGA,A,nuevosanluisgonzaga@hotmail.com -- nuevosanluisgonzaga@tutopia.com,1,13,1,5,11,4,2022/12/31,46,293.84615380000,62,58,56,57,65,0,20,52,2,1,7,19,18,1,0,5,26,15,2,6,35,3,3,18,23,2,0.00000000000,43.47826087000,52.17391304000,4.34782608700,2.17391304300,15.21739130000,41.30434783000,39.13043478000,2.17391304300,0.00000000000,10.86956522000,56.52173913000,32.60869565000,4.34782608700,13.04347826000,76.08695652000,6.52173913000,6.52173913000,39.13043478000,50.00000000000,4.34782608700,1,411769000127,411769000127
-8246100.4293,529368.083799999,www.liceoboston.edu.co,LICEO BOSTON,LICEO BOSTON,A,lboston@liceoboston.edu.co -- sec_acad@liceoboston.edu.co,1,13,3,5,11,4,2022/12/31,61,317.69230770000,65,64,61,59,79,6,14,48,12,0,0,2,32,27,0,3,32,27,0,7,38,16,3,13,38,8,9.67741935500,22.58064516000,48.38709677000,19.35483871000,0.00000000000,0.00000000000,3.22580645200,51.61290323000,43.54838710000,0.00000000000,4.83870967700,51.61290323000,43.54838710000,0.00000000000,11.29032258000,61.29032258000,25.80645161000,4.83870967700,20.96774194000,61.29032258000,12.90322581000,1,411769000895,411769000895
-8247665.0581,530727.575800002,www.colegionuevocampestre.edu.co,COLEGIO NUEVO CAMPESTRE,COLEGIO NUEVO CAMPESTRE,A,rectoria@colegionuevocampestre.edu.co  --  secretariaacademica@colegionuevocampestre.edu.co  --  rector@colegionuevocampestre.edu.co,1,13,1,5,11,4,2022/12/31,48,305.38461540000,62,59,61,59,71,2,15,56,4,0,1,12,27,8,0,4,25,19,2,8,34,4,1,12,26,9,4.16666666700,31.25000000000,56.25000000000,8.33333333300,0.00000000000,2.08333333300,25.00000000000,56.25000000000,16.66666667000,0.00000000000,8.33333333300,52.08333333000,39.58333333000,4.16666666700,16.66666667000,70.83333333000,8.33333333300,2.08333333300,25.00000000000,54.16666667000,18.75000000000,1,411769001042,411769001042
-8247099.0764,531940.643100001,www.liceojuanramonjimenez.edu.co,LICEO JUAN RAMON JIMENEZ,LICEO JUAN RAMON JIMENEZ,A,info@liceojuanramonjimenez.edu.co -- secretaria@ljrj.net  --  s.gamba@ljrj.net,1,13,1,5,11,4,2022/12/31,46,349.23076920000,71,70,68,68,77,0,2,57,18,1,1,4,24,16,0,0,9,37,0,1,23,22,1,2,25,18,0.00000000000,4.34782608700,56.52173913000,39.13043478000,2.17391304300,2.17391304300,8.69565217400,52.17391304000,34.78260870000,0.00000000000,0.00000000000,19.56521739000,80.43478261000,0.00000000000,2.17391304300,50.00000000000,47.82608696000,2.17391304300,4.34782608700,54.34782609000,39.13043478000,1,411769001981,411769001981
-8245651.1928,520731.662,,COLEGIO FEMENINO LORENCITA VILLEGAS DE SANTOS (IED),SEDE A,A,innalfemlorencitav12@educacionbogota.edu.co,2,9,1,1,12,1,2022/12/31,39,290.00000000000,62,57,57,56,58,0,16,54,2,5,13,15,6,0,0,3,19,17,0,6,32,1,1,15,19,4,0.00000000000,41.02564103000,53.84615385000,5.12820512800,12.82051282000,33.33333333000,38.46153846000,15.38461538000,0.00000000000,0.00000000000,7.69230769200,48.71794872000,43.58974359000,0.00000000000,15.38461538000,82.05128205000,2.56410256400,2.56410256400,38.46153846000,48.71794872000,10.25641026000,2,111001000612,111001000612
-8245050.9191,522091.501200002,https://www.redacademica.edu.co/colegios/colegio-tecnico-domingo-faustino-sarmiento-ied,COLEGIO TECNICO DOMINGO FAUSTINO SARMIENTO (IED),DOMINGO FAUSTINO SARMIENTO,A,intdidomingofausti12@educacionbogota.edu.co,2,9,1,5,12,1,2022/12/31,83,264.53660800000,57,53,50,52,52,9,46,34,2,32,28,20,4,2,2,21,45,19,4,26,51,5,17,40,29,0,10.46511628000,53.48837209000,33.72093023000,2.32558139500,37.20930233000,32.55813953000,23.25581395000,4.65116279100,2.32558139500,2.32558139500,24.41860465000,52.32558140000,22.09302326000,4.65116279100,30.23255814000,59.30232558000,5.81395348800,19.76744186000,46.51162791000,33.72093023000,0.00000000000,3,111001008389,111001008389
-8244960.8227,518552.7557,www.colegioheladiamejia.edu.co,COLEGIO HELADIA MEJIA (IED),MODELO DEL NORTE,A,coldiheladiamejia12@educacionbogota.edu.co,2,9,1,5,12,1,2022/12/31,103,264.61538460000,56,54,51,51,52,14,62,29,1,43,31,23,9,2,1,26,69,12,2,37,66,3,15,63,29,1,12.96296296000,57.40740741000,28.70370370000,0.92592592600,39.81481481000,28.70370370000,21.29629630000,8.33333333300,1.85185185200,0.92592592600,24.07407407000,63.88888889000,11.11111111000,1.85185185200,34.25925926000,61.11111111000,2.77777777800,13.88888889000,58.33333333000,26.85185185000,0.92592592600,3,111001009148,111001009148
-8246668.5149,519888.3506,,COLEGIO JORGE ELIECER GAITAN (IED),JORGE ELIECER GAITAN,A,coldijorgeeliecerg12@educacionbogota.edu.co,2,9,1,5,12,1,2022/12/31,110,273.07692310000,57,56,52,53,56,7,70,33,2,25,50,29,13,4,0,31,65,23,1,39,76,4,15,61,42,2,5.88235294100,58.82352941000,32.77310924000,1.68067226900,21.00840336000,42.01680672000,24.36974790000,10.92436975000,3.36134453800,0.00000000000,26.05042017000,54.62184874000,19.32773109000,0.84033613400,32.77310924000,63.86554622000,3.36134453800,12.60504202000,51.26050420000,35.29411765000,1.68067226900,2,111001010421,111001010421
-8246203.8106,520815.8,,COLEGIO REPUBLICA DE PANAMA (IED),REPUBLICA DE PANAMA,A,coldirepdepanama12@educacionbogota.edu.co,2,9,1,5,12,1,2022/12/31,40,256.92307690000,54,51,50,50,53,7,20,32,0,13,15,8,4,0,2,14,18,6,2,17,21,0,7,21,12,0,17.50000000000,50.00000000000,32.50000000000,0.00000000000,32.50000000000,37.50000000000,20.00000000000,10.00000000000,0.00000000000,5.00000000000,35.00000000000,45.00000000000,15.00000000000,5.00000000000,42.50000000000,52.50000000000,0.00000000000,17.50000000000,52.50000000000,30.00000000000,0.00000000000,3,111001011088,111001011088
-8246071.4762,518443.934099998,https://www.redacademica.edu.co/colegios/colegio-francisco-primero-ss-ied,COLEGIO FRANCISCO PRIMERO S.S. (IED),SEDE PRINCIPAL,A,colfranciscoprimero@educacionbogota.edu.co,2,9,1,5,12,1,2022/12/31,40,254.23076920000,54,50,48,50,55,10,23,29,0,13,16,13,4,1,0,17,22,7,2,17,25,1,10,22,14,0,22.22222222000,51.11111111000,28.88888889000,0.00000000000,28.88888889000,35.55555556000,28.88888889000,8.88888888900,2.22222222200,0.00000000000,37.77777778000,48.88888889000,15.55555556000,4.44444444400,37.77777778000,55.55555556000,2.22222222200,22.22222222000,48.88888889000,31.11111111000,0.00000000000,4,111001024830,111001024830
-8245824.4393,520644.938299999,www.colegiorafaelbernaljimenez.edu.co,COLEGIO RAFAEL BERNAL JIMENEZ (IED),RAFAEL BERNAL JIMENEZ,A,coldirafaelbernalj12@educacionbogota.edu.co,2,9,1,5,12,1,2022/12/31,67,268.07692310000,56,55,51,52,55,8,35,37,0,16,25,19,6,1,0,15,46,7,2,16,46,4,10,35,22,1,11.76470588000,51.47058824000,36.76470588000,0.00000000000,23.52941176000,36.76470588000,27.94117647000,8.82352941200,1.47058823500,0.00000000000,22.05882353000,67.64705882000,10.29411765000,2.94117647100,23.52941176000,67.64705882000,5.88235294100,14.70588235000,51.47058824000,32.35294118000,1.47058823500,2,111001028258,111001028258
-8245086.626,520554.626400001,,COLEGIO JUAN FRANCISCO BERBEO (IED),JUAN FRANCISCO BERBEO,A,cedjuanfranciscob12@educacionbogota.edu.co,2,9,1,5,12,1,2022/12/31,46,261.92307690000,55,53,50,51,54,4,29,30,0,13,16,14,3,0,0,10,36,1,2,16,29,1,6,28,13,0,8.51063829800,61.70212766000,29.78723404000,0.00000000000,27.65957447000,34.04255319000,29.78723404000,6.38297872300,0.00000000000,0.00000000000,21.27659574000,76.59574468000,2.12765957400,4.25531914900,34.04255319000,61.70212766000,2.12765957400,12.76595745000,59.57446809000,27.65957447000,0.00000000000,3,111001029912,111001029912
-8246608.9334,521104.078400001,,COLEGIO TOMAS CARRASQUILLA (IED),TOMAS CARRASQUILLA,A,colditomascarrasqu12@educacionbogota.edu.co,2,9,1,5,12,1,2022/12/31,106,255.76923080000,54,51,50,49,53,18,70,18,2,40,33,31,7,0,2,35,64,9,10,41,58,1,25,44,41,1,16.36363636000,63.63636364000,18.18181818000,1.81818181800,36.36363636000,30.00000000000,28.18181818000,6.36363636400,0.00000000000,1.81818181800,31.81818182000,58.18181818000,8.18181818200,9.09090909100,37.27272727000,52.72727273000,0.90909090900,22.72727273000,40.00000000000,37.27272727000,0.90909090900,3,111001032255,111001032255
-8245118.8452,519067.295400001,,LICEO PEDAGOGICO,LICEO PEDAGOGICO,A,pedagogicoliceo@hotmail.com -- lipedagogico@hotmail.com,1,13,1,5,12,4,2022/12/31,10,282.69230770000,59,59,55,53,57,1,6,30,0,3,3,1,3,0,0,1,8,1,0,1,8,1,0,5,5,0,10.00000000000,60.00000000000,30.00000000000,0.00000000000,30.00000000000,30.00000000000,10.00000000000,30.00000000000,0.00000000000,0.00000000000,10.00000000000,80.00000000000,10.00000000000,0.00000000000,10.00000000000,80.00000000000,10.00000000000,0.00000000000,50.00000000000,50.00000000000,0.00000000000,3,311001000221,311001000221
-8246272.0016,520725.321199998,www.girazoma.edu.co,GIMNASIO DEL CORAZON DE MARIA,GIMNASIO DEL CORAZON DE MARIA,A,girazoma@hotmail.com,1,3,1,5,12,4,2022/12/31,35,299.61538460000,62,60,58,59,62,0,10,66,2,1,9,16,9,0,1,1,21,12,1,4,28,2,0,16,16,3,0.00000000000,28.57142857000,65.71428571000,5.71428571400,2.85714285700,25.71428571000,45.71428571000,25.71428571000,0.00000000000,2.85714285700,2.85714285700,60.00000000000,34.28571429000,2.85714285700,11.42857143000,80.00000000000,5.71428571400,0.00000000000,45.71428571000,45.71428571000,8.57142857100,1,311001001031,311001001031
-8245487.8203,519743.119399998,www.sanfelipeneribogota.edu.co,COLEGIO SAN FELIPE NERI,COLEGIO SAN FELIPE NERI,A,colegiosanfelipeneri@gmail.com -- csfn@sanfelipeneribogota.edu.co -- san_felipe_neri2605@hotmail.com  --  colegiosanfelipeneri.b@gmail.com,1,3,1,5,12,4,2022/12/31,44,311.15384620000,63,64,60,60,68,0,10,70,3,0,2,20,19,3,0,1,26,17,0,3,31,10,1,10,29,4,0.00000000000,22.72727273000,70.45454545000,6.81818181800,0.00000000000,4.54545454500,45.45454545000,43.18181818000,6.81818181800,0.00000000000,2.27272727300,59.09090909000,38.63636364000,0.00000000000,6.81818181800,70.45454545000,22.72727273000,2.27272727300,22.72727273000,65.90909091000,9.09090909100,1,311001001111,311001001111
