X,Y,ORDEN_DE_S,EMAIL,WEB,Fecha,COLEGIO_SE,P_Puntaje_,EVALUADOS,COD_DANE12,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Sector,CALENDARIO,GENERO,COD_LOCA,NATU_JUR,CLASE_TIPO,Ciencias_N,Ciencias_1,Ciencias_2,Ciencias_3,Ingles_A,Ingles_A1,Ingles_A2,Ingles_B1,Ingles_B,Lectura_1,Lectura_2,Lectura_3,Lectura_4,Matematica,Matemati_1,Matemati_2,Matemati_3,SocialC_1,SocialC_2,SocialC_3,SocialC_4,PCiencias_,PCiencias1,PCiencia_1,PCiencia_2,PIngles_A1,PIngles_A2,PIngles_B1,PIngles_A,PIngles_B,PLectura_1,PLectura_2,PLectura_3,PLectura_4,PMatematic,PMatemat_1,PMatemat_2,PMatemat_3,PSocialC_1,PSocialC_2,PSocialC_3,PSocialC_4,Categoria
-8245733.5514,519245.467599999,A,colmarillac@outlook.com,www.colegiomarillac.com,2021/12/31,COLEGIO MARILLAC,277.30769230000,67,311001002312.00000000000,57,56,53,55,58,1,1,1,12,3,4,2,30,33,2,10,19,26,11,1,1,12,38,16,0,19,45,3,10,25,30,2,0.02985074600,0.44776119400,0.49253731300,0.02985074600,0.28358209000,0.38805970100,0.16417910400,0.14925373100,0.01492537300,0.01492537300,0.17910447800,0.56716417900,0.23880597000,0.00000000000,0.28358209000,0.67164179100,0.04477611900,0.14925373100,0.37313432800,0.44776119400,0.02985074600,2
-8244770.5165,520050.087099999,A,administrativo@colegiopiox.edu.co  --  colegiopiox@hotmail.com,www.colegiopiox.edu.co,2021/12/31,COLEGIO SAN PIO X,293.84615380000,21,311001003823.00000000000,61,59,56,57,65,1,1,5,12,13,4,0,11,8,3,2,3,5,9,2,0,1,15,6,0,2,18,2,1,11,8,2,0.00000000000,0.50000000000,0.36363636400,0.13636363600,0.13636363600,0.22727272700,0.40909090900,0.09090909100,0.09090909100,0.00000000000,0.04545454500,0.68181818200,0.27272727300,0.00000000000,0.09090909100,0.81818181800,0.09090909100,0.04545454500,0.50000000000,0.36363636400,0.09090909100,2
-8245690.4318,519801.507300001,A,colsantarosadelima@hotmail.com,www.colegiosantarosadelima.edu.co,2021/12/31,COLEGIO SANTA ROSA DE LIMA,291.53846150000,18,311001011800.00000000000,59,59,57,57,62,1,1,5,12,3,4,0,8,10,0,1,4,9,4,0,0,2,12,4,0,3,15,0,1,7,10,0,0.00000000000,0.44444444400,0.55555555600,0.00000000000,0.22222222200,0.50000000000,0.22222222200,0.05555555600,0.00000000000,0.00000000000,0.11111111100,0.66666666700,0.22222222200,0.00000000000,0.16666666700,0.83333333300,0.00000000000,0.05555555600,0.38888888900,0.55555555600,0.00000000000,2
-8244968.555,518938.098200001,A,colmercedariospn@hotmail.es,www.colegiosanpedronolasco.edu.co  --  www.sanpedronolasco.edu.co,2021/12/31,COLEGIO MERCEDARIO SAN PEDRO NOLASCO,286.53846150000,31,311001016976.00000000000,60,59,54,56,58,1,1,5,12,3,4,0,16,13,2,1,17,7,5,1,0,3,20,8,0,6,20,5,3,11,14,3,0.00000000000,0.51612903200,0.41935483900,0.06451612900,0.54838709700,0.22580645200,0.16129032300,0.03225806500,0.03225806500,0.00000000000,0.09677419400,0.64516129000,0.25806451600,0.00000000000,0.19354838700,0.64516129000,0.16129032300,0.09677419400,0.35483871000,0.45161290300,0.09677419400,1
-8244590.3481,520111.953299999,A,liceocatolico@hotmail.com,www.liceocatolico.edu.co,2021/12/31,LICEO CATOLICO,292.69230770000,25,311001017344.00000000000,59,59,57,58,62,1,1,5,12,13,4,1,9,14,1,1,8,9,6,1,0,3,17,5,0,2,22,1,1,10,14,0,0.04000000000,0.36000000000,0.56000000000,0.04000000000,0.32000000000,0.36000000000,0.24000000000,0.04000000000,0.04000000000,0.00000000000,0.12000000000,0.68000000000,0.20000000000,0.00000000000,0.08000000000,0.88000000000,0.04000000000,0.04000000000,0.40000000000,0.56000000000,0.00000000000,1
-8246374.1539,520547.002799999,A,coordinacioncah2013@gmail.com,,2021/12/31,COLEGIO ALEXANDER HUMBOLDT,276.15384620000,22,311001018693.00000000000,59,53,54,54,58,1,1,5,12,13,4,1,10,11,0,4,7,7,4,0,0,4,15,3,2,5,14,1,1,12,9,0,0.04545454500,0.45454545500,0.50000000000,0.00000000000,0.31818181800,0.31818181800,0.18181818200,0.18181818200,0.00000000000,0.00000000000,0.18181818200,0.68181818200,0.13636363600,0.09090909100,0.22727272700,0.63636363600,0.04545454500,0.04545454500,0.54545454500,0.40909090900,0.00000000000,3
-8245150.7616,518502.149,A,liceodeaplicacionpsicopedagogica@hotmail.com,www.liceolap.wix.co/liceolap,2021/12/31,LICEO DE APLICACION PSICOPEDAGOGICA,294.23076920000,3,311001030243.00000000000,56,62,59,59,57,1,1,5,12,1,4,0,0,3,0,0,2,1,0,0,0,0,3,0,0,0,3,0,0,1,2,0,0.00000000000,0.00000000000,1.00000000000,0.00000000000,0.66666666700,0.33333333300,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,1.00000000000,0.00000000000,0.00000000000,0.00000000000,1.00000000000,0.00000000000,0.00000000000,0.33333333300,0.66666666700,0.00000000000,2
-8244500.3318,521459.914799999,A,colegiomonserrate123@hotmail.com,www.colegiomonserrate.net  --  www.colegiomonserrate.blogspot.com.co,2021/12/31,COLEGIO MONSERRATE,250.38461540000,18,311001034508.00000000000,53,50,48,48,54,1,1,5,12,11,4,3,12,4,0,9,3,4,3,0,0,8,10,2,0,11,9,0,6,10,4,0,0.15000000000,0.60000000000,0.20000000000,0.00000000000,0.15000000000,0.20000000000,0.15000000000,0.45000000000,0.00000000000,0.00000000000,0.40000000000,0.50000000000,0.10000000000,0.00000000000,0.55000000000,0.45000000000,0.00000000000,0.30000000000,0.50000000000,0.20000000000,0.00000000000,2
-8246019.3553,520220.646699999,A,liceo.vida.amor.luz.2@gmail.com  --  liceo.vida.amor.luz.1@gmail.com,www.liceoval.edu.co,2021/12/31,LICEO VAL (VIDA-AMOR-LUZ),332.69230770000,11,311001076758.00000000000,69,65,64,65,76,1,1,5,12,15,4,0,4,9,7,0,0,0,15,5,0,0,2,18,0,0,15,5,0,2,13,5,0.00000000000,0.20000000000,0.45000000000,0.35000000000,0.00000000000,0.00000000000,0.75000000000,0.00000000000,0.25000000000,0.00000000000,0.00000000000,0.10000000000,0.90000000000,0.00000000000,0.00000000000,0.75000000000,0.25000000000,0.00000000000,0.10000000000,0.65000000000,0.25000000000,1
-8247461.7698,520626.195,A,cesar.umbacia@armada.mil.co -- colnav2003@yahoo.es,,2021/12/31,COLEGIO NAVAL SANTA FE DE BOGOTA,317.69230770000,26,311001087547.00000000000,65,65,63,61,64,2,1,5,12,10,3,1,2,22,2,1,4,14,6,2,0,1,12,14,0,1,22,4,1,2,19,5,0.03703703700,0.07407407400,0.81481481500,0.07407407400,0.14814814800,0.51851851900,0.22222222200,0.03703703700,0.07407407400,0.00000000000,0.03703703700,0.44444444400,0.51851851900,0.00000000000,0.03703703700,0.81481481500,0.14814814800,0.03703703700,0.07407407400,0.70370370400,0.18518518500,1
-8244396.9138,520321.943300001,A,colegioliceoelencuentro@hotmail.com,www.liceoelencuentro.edu.co,2021/12/31,LICEO EL ENCUENTRO,341.15384620000,27,311001089795.00000000000,70,69,66,65,77,1,1,5,12,8,4,0,3,17,7,0,2,4,7,14,0,0,9,18,1,0,12,14,0,3,17,7,0.00000000000,0.11111111100,0.62962963000,0.25925925900,0.07407407400,0.14814814800,0.25925925900,0.00000000000,0.51851851900,0.00000000000,0.00000000000,0.33333333300,0.66666666700,0.03703703700,0.00000000000,0.44444444400,0.51851851900,0.00000000000,0.11111111100,0.62962963000,0.25925925900,1
-8244555.9259,521577.573399998,A,formacion180@yahoo.es,www.liceoformacion.edu.co,2021/12/31,LICEO FORMACION EDUCATIVA PERSONALIZADA,276.15384620000,16,311001090505.00000000000,57,55,54,52,64,1,1,5,12,13,4,3,10,10,0,1,6,7,7,1,0,6,13,4,1,4,17,0,1,12,10,0,0.13043478300,0.43478260900,0.43478260900,0.00000000000,0.26086956500,0.30434782600,0.30434782600,0.04347826100,0.04347826100,0.00000000000,0.26086956500,0.56521739100,0.17391304300,0.04347826100,0.17391304300,0.73913043500,0.00000000000,0.04347826100,0.52173913000,0.43478260900,0.00000000000,2
-8244704.7467,518712.094099998,A,info@institutotriangulo.edu.co  --  colegio@institutotriangulo.edu.co,www.institutotriangulo.edu.co,2021/12/31,COLEGIO TRIANGULO CHAPINERO,230.38461540000,9,311001091609.00000000000,49,46,45,44,47,1,1,5,12,13,4,2,4,0,0,2,3,1,0,0,0,4,2,0,2,2,2,0,1,4,1,0,0.33333333300,0.66666666700,0.00000000000,0.00000000000,0.50000000000,0.16666666700,0.00000000000,0.33333333300,0.00000000000,0.00000000000,0.66666666700,0.33333333300,0.00000000000,0.33333333300,0.33333333300,0.33333333300,0.00000000000,0.16666666700,0.66666666700,0.16666666700,0.00000000000,4
-8244656.532,518986.651900001,A,gimnasioshekinah@hotmail.com,www.gimnasio-shekinah.com,2021/12/31,GIMNASIO CRISTIANO SHEKINAH,275.38461540000,17,311001094683.00000000000,59,54,53,54,56,1,1,5,12,13,4,0,9,8,0,3,7,6,1,0,0,4,9,4,0,2,15,0,2,8,7,0,0.00000000000,0.52941176500,0.47058823500,0.00000000000,0.41176470600,0.35294117600,0.05882352900,0.17647058800,0.00000000000,0.00000000000,0.23529411800,0.52941176500,0.23529411800,0.00000000000,0.11764705900,0.88235294100,0.00000000000,0.11764705900,0.47058823500,0.41176470600,0.00000000000,2
-8244654.7642,519164.352699999,A,direcciongimnasiobolivar@gmail.com,www.gimnasiobolivar.edu.co,2021/12/31,GIMNASIO BOLIVAR,251.92307690000,29,311001109982.00000000000,53,49,50,49,52,1,2,5,12,13,4,6,17,6,0,12,9,5,3,0,1,12,13,3,2,14,13,0,5,16,8,0,0.20689655200,0.58620689700,0.20689655200,0.00000000000,0.31034482800,0.17241379300,0.10344827600,0.41379310300,0.00000000000,0.03448275900,0.41379310300,0.44827586200,0.10344827600,0.06896551700,0.48275862100,0.44827586200,0.00000000000,0.17241379300,0.55172413800,0.27586206900,0.00000000000,3
-8246521.09,516502.923799999,A,iparm_bog@unal.edu.co -- ailemusa@unal.edu.co,www.unal.edu.co/iparm/,2021/12/31,INSTITUTO PEDAGOGICO ARTURO RAMIREZ MONTUFAR,322.30769230000,45,111001002895.00000000000,66,65,63,62,70,1,1,5,13,14,6,0,6,37,4,0,5,13,22,8,0,1,21,25,0,2,34,10,2,5,30,9,0.00000000000,0.12765957400,0.78723404300,0.08510638300,0.10638297900,0.27659574500,0.46808510600,0.00000000000,0.17021276600,0.00000000000,0.02127659600,0.44680851100,0.53191489400,0.00000000000,0.04255319100,0.72340425500,0.21276595700,0.04255319100,0.10638297900,0.63829787200,0.19148936200,1
-8245036.4654,517585.342799999,A,idmanuelabeltran13@educacionbogota.edu.co,www.colegiotecnicomanuelabeltran.edu.co,2021/12/31,COLEGIO MANUELA BELTRAN (IED),262.30769230000,91,111001010731.00000000000,55,53,51,51,52,2,1,5,13,9,1,10,56,24,1,31,35,17,6,2,3,27,49,12,3,31,56,1,17,39,33,2,0.10989011000,0.61538461500,0.26373626400,0.01098901100,0.38461538500,0.18681318700,0.06593406600,0.34065934100,0.02197802200,0.03296703300,0.29670329700,0.53846153800,0.13186813200,0.03296703300,0.34065934100,0.61538461500,0.01098901100,0.18681318700,0.42857142900,0.36263736300,0.02197802200,2
-8246789.7307,517846.112599999,A,colegio@fbscgr.gov.co -- ldiaz@fbscgr.gov.co -- ltarquino@fbscgr.gov.co,www.fbscgr.gov.co,2021/12/31,COLEGIO PARA HIJOS DE LOS EMPLEADOS DE LA CONTRALORIA GENERAL DE LA REPUBLICA (COOTRANAL),308.84615380000,31,111001027634.00000000000,63,62,60,60,68,1,1,5,13,16,4,0,7,20,4,1,2,7,18,3,0,2,18,11,0,2,23,6,0,11,17,3,0.00000000000,0.22580645200,0.64516129000,0.12903225800,0.06451612900,0.22580645200,0.58064516100,0.03225806500,0.09677419400,0.00000000000,0.06451612900,0.58064516100,0.35483871000,0.00000000000,0.06451612900,0.74193548400,0.19354838700,0.00000000000,0.35483871000,0.54838709700,0.09677419400,1
-8245905.6257,516876.646699999,A,cedpalermocedip13@educacionbogota.edu.co,,2021/12/31,COLEGIO TECNICO PALERMO (IED),269.61538460000,111,111001094897.00000000000,57,53,53,52,56,2,1,5,13,9,1,6,68,36,2,27,40,26,17,2,0,24,72,16,1,46,64,1,11,56,42,3,0.05405405400,0.61261261300,0.32432432400,0.01801801800,0.36036036000,0.23423423400,0.15315315300,0.24324324300,0.01801801800,0.00000000000,0.21621621600,0.64864864900,0.14414414400,0.00900900900,0.41441441400,0.57657657700,0.00900900900,0.09909909900,0.50450450500,0.37837837800,0.02702702700,2
-8245876.5268,514685.377700001,A,colgeorgewilliams@gmail.com - colgeorgewilliams@ymcabogota.org  --  colegio@georgewilliams.edu.co,www.ymcabogota.org/colegiogeorgewilliams  --  www.ymcabogota.org,2021/12/31,COLEGIO GEORGE WILLIAMS,302.30769230000,18,311001000018.00000000000,62,63,57,59,63,1,1,5,13,1,4,0,8,12,0,1,6,7,7,0,0,3,9,8,0,0,19,1,0,8,11,1,0.00000000000,0.40000000000,0.60000000000,0.00000000000,0.30000000000,0.35000000000,0.35000000000,0.05000000000,0.00000000000,0.00000000000,0.15000000000,0.45000000000,0.40000000000,0.00000000000,0.00000000000,0.95000000000,0.05000000000,0.00000000000,0.40000000000,0.55000000000,0.05000000000,1
-8246430.9257,515938.020300001,A,macosta2010@hotmail.com - domancolegio@gmail.com  --  domancolegio@hotmail.com,www.colegioglenndoman.edu.co,2021/12/31,COLEGIO GLENN DOMAN,303.46153850000,27,311001000310.00000000000,61,61,60,57,72,1,1,5,13,15,4,1,11,19,1,0,2,6,18,6,0,4,19,10,0,4,26,4,0,12,15,6,0.03030303000,0.33333333300,0.57575757600,0.03030303000,0.06060606100,0.18181818200,0.54545454500,0.00000000000,0.18181818200,0.00000000000,0.12121212100,0.57575757600,0.30303030300,0.00000000000,0.12121212100,0.78787878800,0.12121212100,0.00000000000,0.36363636400,0.45454545500,0.18181818200,2
-8247722.5557,517941.7553,A,calasanzfemenino@gmail.com,www.calasanzfemeninobogota.edu.co  --  www.calasanzfemenino.edu.co,2021/12/31,COLEGIO CALASANZ LA ESMERALDA ESCOLAPIAS,311.92307690000,60,311001000506.00000000000,63,62,62,60,70,1,1,1,13,3,4,0,20,35,5,2,6,15,20,17,0,4,31,25,0,4,48,8,0,11,38,11,0.00000000000,0.33333333300,0.58333333300,0.08333333300,0.10000000000,0.25000000000,0.33333333300,0.03333333300,0.28333333300,0.00000000000,0.06666666700,0.51666666700,0.41666666700,0.00000000000,0.06666666700,0.80000000000,0.13333333300,0.00000000000,0.18333333300,0.63333333300,0.18333333300,1
-8245747.8337,514567.373199999,A,liceolatinoateusaquillo@gmail.com,www.liceolatinoamaericano.edu.co,2021/12/31,LICEO LATINOAMERICANO,317.30769230000,26,311001000697.00000000000,64,66,62,60,69,1,1,5,13,13,4,0,5,20,1,0,5,6,11,4,0,0,15,11,0,0,19,7,0,8,15,3,0.00000000000,0.19230769200,0.76923076900,0.03846153800,0.19230769200,0.23076923100,0.42307692300,0.00000000000,0.15384615400,0.00000000000,0.00000000000,0.57692307700,0.42307692300,0.00000000000,0.00000000000,0.73076923100,0.26923076900,0.00000000000,0.30769230800,0.57692307700,0.11538461500,1
-8245115.1883,517379.776799999,A,col_ernestovidales@hotmail.com,www.fundacionpedagogicaervid.edu.co,2021/12/31,COLEGIO INTEGRAL ERVID,265.38461540000,23,311001000891.00000000000,57,52,50,51,60,1,1,5,13,13,4,2,15,6,0,4,6,6,7,0,0,5,13,5,0,10,13,0,4,12,7,0,0.08695652200,0.65217391300,0.26086956500,0.00000000000,0.26086956500,0.26086956500,0.30434782600,0.17391304300,0.00000000000,0.00000000000,0.21739130400,0.56521739100,0.21739130400,0.00000000000,0.43478260900,0.56521739100,0.00000000000,0.17391304300,0.52173913000,0.30434782600,0.00000000000,2
-8246160.5529,516402.7894,A,info@colegioelcarmelo.edu.co,www.colegioelcarmelo.edu.co,2021/12/31,COLEGIO EL CARMELO,292.30769230000,43,311001001871.00000000000,61,58,56,56,67,1,1,5,13,3,4,0,19,24,0,0,9,13,18,3,0,2,30,11,0,5,37,1,0,20,19,4,0.00000000000,0.44186046500,0.55813953500,0.00000000000,0.20930232600,0.30232558100,0.41860465100,0.00000000000,0.06976744200,0.00000000000,0.04651162800,0.69767441900,0.25581395300,0.00000000000,0.11627907000,0.86046511600,0.02325581400,0.00000000000,0.46511627900,0.44186046500,0.09302325600,1
-8245866.4646,516453.3442,A,rectoria@colamericano.edu.co,www.colamericano.edu.co  --  www.colegioamericano.edu.co,2021/12/31,COLEGIO AMERICANO DE BOGOTA,316.92307690000,186,311001001901.00000000000,64,64,62,61,71,1,1,5,13,5,4,2,43,125,17,2,22,43,82,37,2,7,89,87,0,11,138,37,9,37,102,37,0.01075268800,0.23118279600,0.67204301100,0.09139784900,0.11827957000,0.23118279600,0.44086021500,0.01075268800,0.19892473100,0.01075268800,0.03763440900,0.47849462400,0.46774193500,0.00000000000,0.05913978500,0.74193548400,0.19892473100,0.04838709700,0.19892473100,0.54838709700,0.19892473100,1
-8246298.9709,515531.385499999,A,crdurang@gmail.com,www.gimnasiocecilreddie.edu.co,2021/12/31,GIMNASIO CECIL REDDIE,250.00000000000,8,311001002754.00000000000,52,51,47,48,56,1,1,5,13,13,4,3,5,0,1,3,1,0,3,1,0,6,1,2,1,2,6,0,3,5,1,0,0.33333333300,0.55555555600,0.00000000000,0.11111111100,0.11111111100,0.00000000000,0.33333333300,0.33333333300,0.11111111100,0.00000000000,0.66666666700,0.11111111100,0.22222222200,0.11111111100,0.22222222200,0.66666666700,0.00000000000,0.33333333300,0.55555555600,0.11111111100,0.00000000000,2
-8246181.8662,515407.751600001,A,colsantaclara13@yahoo.com,www.santaclara.edu.co,2021/12/31,COLEGIO SANTA CLARA,301.92307690000,25,311001002878.00000000000,61,62,57,59,68,1,1,1,13,3,4,1,6,17,1,0,1,11,13,0,0,1,18,6,0,0,23,2,1,9,13,2,0.04000000000,0.24000000000,0.68000000000,0.04000000000,0.04000000000,0.44000000000,0.52000000000,0.00000000000,0.00000000000,0.00000000000,0.04000000000,0.72000000000,0.24000000000,0.00000000000,0.00000000000,0.92000000000,0.08000000000,0.04000000000,0.36000000000,0.52000000000,0.08000000000,1
-8245499.5512,515611.007399999,A,gimnasiogranadino@hotmail.com,www.gimnasiogranadino.edu.co,2021/12/31,GIMNASIO GRANADINO,275.00000000000,5,311001003238.00000000000,62,54,58,50,43,1,1,5,13,13,4,1,2,2,0,3,2,0,0,0,0,0,3,2,0,1,4,0,0,1,4,0,0.20000000000,0.40000000000,0.40000000000,0.00000000000,0.40000000000,0.00000000000,0.00000000000,0.60000000000,0.00000000000,0.00000000000,0.00000000000,0.60000000000,0.40000000000,0.00000000000,0.20000000000,0.80000000000,0.00000000000,0.00000000000,0.20000000000,0.80000000000,0.00000000000,2
-8245714.272,515105.041099999,A,info@gimnasiosantarosadelima.edu.co,www.gimnasiosantarosadelima.edu.co,2021/12/31,GIMNASIO SANTA ROSA DE LIMA,298.46153850000,8,311001003769.00000000000,62,60,60,55,65,1,1,5,13,15,4,0,5,3,0,1,1,3,2,1,0,0,6,2,0,1,7,0,0,3,4,1,0.00000000000,0.62500000000,0.37500000000,0.00000000000,0.12500000000,0.37500000000,0.25000000000,0.12500000000,0.12500000000,0.00000000000,0.00000000000,0.75000000000,0.25000000000,0.00000000000,0.12500000000,0.87500000000,0.00000000000,0.00000000000,0.37500000000,0.50000000000,0.12500000000,2
-8246021.6362,518286.940499999,A,rectoria@colpilarch.edu.co -- colpilarch@hotmail.com,www.colegiodelpilarchapinero.edu.co  --  www.colpilarch.edu.co,2021/12/31,COLEGIO DE NUESTRA SEÑORA DEL PILAR,305.38461540000,83,311001004471.00000000000,64,61,59,58,68,1,1,5,13,3,4,1,32,46,4,2,13,21,36,11,0,6,42,35,1,9,58,15,4,24,47,8,0.01204819300,0.38554216900,0.55421686700,0.04819277100,0.15662650600,0.25301204800,0.43373494000,0.02409638600,0.13253012000,0.00000000000,0.07228915700,0.50602409600,0.42168674700,0.01204819300,0.10843373500,0.69879518100,0.18072289200,0.04819277100,0.28915662700,0.56626506000,0.09638554200,1
-8247505.131,515575.711300001,A,ganbta@gmail.com,www.gimnasioantonionarino.edu.co,2021/12/31,GIMNASIO ANTONIO NARIÑO,325.76923080000,12,311001006407.00000000000,64,65,66,63,73,1,1,5,13,11,4,0,1,11,0,0,0,4,5,3,0,1,6,5,0,0,8,4,0,0,8,4,0.00000000000,0.08333333300,0.91666666700,0.00000000000,0.00000000000,0.33333333300,0.41666666700,0.00000000000,0.25000000000,0.00000000000,0.08333333300,0.50000000000,0.41666666700,0.00000000000,0.00000000000,0.66666666700,0.33333333300,0.00000000000,0.00000000000,0.66666666700,0.33333333300,1
-8245118.4789,517979.649900001,A,secretaria@can.corazonistas.edu.co,www.can.corazonistas.edu.co,2021/12/31,COLEGIO ANTONIO NARIÑO H.H. CORAZONISTAS,337.30769230000,62,311001007080.00000000000,67,69,66,66,73,1,1,5,13,3,4,0,5,39,18,0,2,12,34,14,0,1,22,39,0,0,32,30,0,5,37,20,0.00000000000,0.08064516100,0.62903225800,0.29032258100,0.03225806500,0.19354838700,0.54838709700,0.00000000000,0.22580645200,0.00000000000,0.01612903200,0.35483871000,0.62903225800,0.00000000000,0.00000000000,0.51612903200,0.48387096800,0.00000000000,0.08064516100,0.59677419400,0.32258064500,1
-8245545.0953,515947.189100001,A,admbogota@maristasnorandina.org  --  tesoreria@colegiochampagnat.edu.co,www.colegiochampagnat.edu.co,2021/12/31,COLEGIO CHAMPAGNAT,311.15384620000,129,311001009023.00000000000,64,61,61,60,71,1,1,5,13,3,4,3,29,93,7,1,12,30,62,26,1,8,62,60,1,17,96,17,5,22,83,21,0.02290076300,0.22137404600,0.70992366400,0.05343511500,0.09160305300,0.22900763400,0.47328244300,0.00763358800,0.19847328200,0.00763358800,0.06106870200,0.47328244300,0.45801526700,0.00763358800,0.12977099200,0.73282442700,0.12977099200,0.03816793900,0.16793893100,0.63358778600,0.16030534400,1
-8245115.1883,517379.776799999,A,col.bogotano@hotmail.com,www.fundacionpedagogicaervid.edu.co,2021/12/31,COLEGIO BOGOTANO MIXTO,193.46153850000,4,311001027072.00000000000,45,38,35,36,41,1,1,5,13,13,4,3,1,0,0,3,0,1,0,0,0,1,3,0,1,1,1,0,3,1,0,0,0.75000000000,0.25000000000,0.00000000000,0.00000000000,0.00000000000,0.25000000000,0.00000000000,0.75000000000,0.00000000000,0.00000000000,0.25000000000,0.75000000000,0.00000000000,0.25000000000,0.25000000000,0.25000000000,0.00000000000,0.75000000000,0.25000000000,0.00000000000,0.00000000000,5
-8246695.9652,518347.473200001,A,gnfederman@gmail.com,www.gimnasionicolasdefederman.edu.co,2021/12/31,GIMNASIO NICOLAS DE FEDERMAN,347.30769230000,6,311001027846.00000000000,68,72,69,66,78,1,1,5,13,15,4,0,0,6,0,0,0,1,3,2,0,0,2,4,0,0,2,4,0,0,3,3,0.00000000000,0.00000000000,1.00000000000,0.00000000000,0.00000000000,0.16666666700,0.50000000000,0.00000000000,0.33333333300,0.00000000000,0.00000000000,0.33333333300,0.66666666700,0.00000000000,0.00000000000,0.33333333300,0.66666666700,0.00000000000,0.00000000000,0.50000000000,0.50000000000,1
-8248455.2695,516733.126600001,A,gwmk@gwmk.net - gwmk@gwmk.edu.co - gwmkcontacto@yahoo.com - gwmkcoontacto@yahoo.com,www.gwmk.edu.co,2021/12/31,GIMNASIO WILLIAM MACKINLEY,290.38461540000,73,311001031851.00000000000,59,60,55,56,65,1,1,5,13,13,4,1,33,36,3,5,9,27,25,7,1,12,49,12,0,8,62,4,4,31,36,3,0.01351351400,0.44594594600,0.48648648600,0.04054054100,0.12162162200,0.36486486500,0.33783783800,0.06756756800,0.09459459500,0.01351351400,0.16216216200,0.66216216200,0.16216216200,0.00000000000,0.10810810800,0.83783783800,0.05405405400,0.05405405400,0.41891891900,0.48648648600,0.04054054100,1
-8245268.4085,516446.7863,A,liceo@ucatolica.edu.co,www.ucatolica.edu.co,2021/12/31,LICEO DE LA UNIVERSIDAD CATOLICA,334.61538460000,53,311001038201.00000000000,68,70,64,63,75,1,1,5,13,8,4,0,7,35,12,0,1,12,26,14,0,1,15,38,0,0,30,24,0,7,38,9,0.00000000000,0.12962963000,0.64814814800,0.22222222200,0.01851851900,0.22222222200,0.48148148100,0.00000000000,0.25925925900,0.00000000000,0.01851851900,0.27777777800,0.70370370400,0.00000000000,0.00000000000,0.55555555600,0.44444444400,0.00000000000,0.12962963000,0.70370370400,0.16666666700,1
-8245740.6057,515394.685400002,A,colegiocasa@gmail.com,www.colegiocasaacademicacultural.edu.co,2021/12/31,COLEGIO CASA ACADEMICA CULTURAL,257.30769230000,24,311001047871.00000000000,55,49,51,49,57,1,1,5,13,13,4,6,10,8,0,6,5,6,7,0,2,4,14,4,5,7,11,1,5,11,7,1,0.25000000000,0.41666666700,0.33333333300,0.00000000000,0.20833333300,0.25000000000,0.29166666700,0.25000000000,0.00000000000,0.08333333300,0.16666666700,0.58333333300,0.16666666700,0.20833333300,0.29166666700,0.45833333300,0.04166666700,0.20833333300,0.45833333300,0.29166666700,0.04166666700,3
-8246973.7975,515597.281500001,A,rectoria@colegiovirtualsigloxxi.edu.co  --  secretariaacademica@colegiovirtualsigloxxi.edu.co,www.ave.edu.co  --  www.colegiovirtualsigloxxi.edu.co,2021/12/31,COLEGIO VIRTUAL SIGLO XXI,293.32135150000,107,311001051631.00000000000,62,57,57,56,66,1,2,5,13,13,4,7,36,45,3,3,15,24,37,13,0,10,43,38,1,24,60,7,7,28,53,3,0.07692307700,0.39560439600,0.49450549500,0.03296703300,0.16483516500,0.26373626400,0.40659340700,0.03296703300,0.14285714300,0.00000000000,0.10989011000,0.47252747300,0.41758241800,0.01098901100,0.26373626400,0.65934065900,0.07692307700,0.07692307700,0.30769230800,0.58241758200,0.03296703300,1
-8245099.3732,518085.530200001,A,cjkepler@hotmail.com - maxtil1989@hotmail.com - dpto.academicofundahumanista@gmail.com - vicerectoriacjk@hotmail.com,www.keplervirtual.org,2021/12/31,CENTRO JOHANN KEPLER,205.00000000000,15,311001105863.00000000000,44,40,38,41,44,1,1,5,13,8,4,6,8,1,0,10,4,0,1,0,3,11,0,1,5,8,2,0,10,3,2,0,0.40000000000,0.53333333300,0.06666666700,0.00000000000,0.26666666700,0.00000000000,0.06666666700,0.66666666700,0.00000000000,0.20000000000,0.73333333300,0.00000000000,0.06666666700,0.33333333300,0.53333333300,0.13333333300,0.00000000000,0.66666666700,0.20000000000,0.13333333300,0.00000000000,5
-8245525.6489,515199.705699999,A,bostonteusaquillo@gmail.com,www.colegioboston.edu.co  --  www.andap.edu.co,2021/12/31,COLEGIO BOSTON,240.00000000000,18,311001106711.00000000000,52,45,48,46,51,1,1,5,13,13,4,6,8,2,0,6,8,1,1,0,2,4,9,1,4,10,2,0,5,7,3,1,0.37500000000,0.50000000000,0.12500000000,0.00000000000,0.50000000000,0.06250000000,0.06250000000,0.37500000000,0.00000000000,0.12500000000,0.25000000000,0.56250000000,0.06250000000,0.25000000000,0.62500000000,0.12500000000,0.00000000000,0.31250000000,0.43750000000,0.18750000000,0.06250000000,4
